pincode,year,state,district,age_0_5,age_5_17,age_18_greater,total_enrollments,updates_5_17,updates_18_plus,total_updates,UER,UER_18_plus,p90_uer_threshold,p90_uer18_threshold
734004,2025,West Bengal,Jalpaiguri,48,35,6,89,104,2072,2176,24.44943820224719,23.280898876404493,19.0,17.304525288376222
734005,2025,West Bengal,Darjeeling,77,52,9,138,87,2735,2822,20.44927536231884,19.818840579710145,19.0,17.304525288376222
734312,2025,West Bengal,Darjeeling,31,12,1,44,47,953,1000,22.727272727272727,21.65909090909091,19.0,17.304525288376222
734501,2025,West Bengal,Jalpaiguri,20,15,3,38,29,879,908,23.894736842105264,23.13157894736842,19.0,17.304525288376222
735101,2025,West Bengal,Jalpaiguri,143,67,1,211,121,4016,4137,19.606635071090047,19.033175355450236,19.0,17.304525288376222
735121,2025,West Bengal,Jalpaiguri,142,71,1,214,236,5307,5543,25.901869158878505,24.799065420560748,19.0,17.304525288376222
735133,2025,West Bengal,Jalpaiguri,168,81,10,259,225,4731,4956,19.135135135135137,18.266409266409266,19.0,17.304525288376222
735140,2025,West Bengal,Jalpaiguri,21,11,0,32,41,645,686,21.4375,20.15625,19.0,17.304525288376222
735203,2025,West Bengal,Jalpaiguri,7,22,12,41,77,1136,1213,29.585365853658537,27.70731707317073,19.0,17.304525288376222
735212,2025,West Bengal,Jalpaiguri,41,61,10,112,158,2275,2433,21.723214285714285,20.3125,19.0,17.304525288376222
735213,2025,West Bengal,Alipurduar,73,60,3,136,160,3519,3679,27.051470588235293,25.875,19.0,17.304525288376222
735214,2025,West Bengal,Jalpaiguri,74,47,4,125,130,2610,2740,21.92,20.88,19.0,17.304525288376222
735215,2025,West Bengal,Jalpaiguri,26,51,2,79,46,1571,1617,20.468354430379748,19.88607594936709,19.0,17.304525288376222
735216,2025,West Bengal,Jalpaiguri,84,67,4,155,163,3495,3658,23.6,22.548387096774192,19.0,17.304525288376222
735219,2025,West Bengal,Jalpaiguri,80,44,1,125,172,3207,3379,27.032,25.656,19.0,17.304525288376222
735220,2025,West Bengal,Jalpaiguri,156,89,7,252,363,4763,5126,20.341269841269842,18.900793650793652,19.0,17.304525288376222
735222,2025,West Bengal,Jalpaiguri,23,33,5,61,56,1298,1354,22.19672131147541,21.278688524590162,19.0,17.304525288376222
735223,2025,West Bengal,Jalpaiguri,20,40,11,71,80,1955,2035,28.661971830985916,27.535211267605632,19.0,17.304525288376222
735230,2025,West Bengal,Jalpaiguri,24,73,13,110,93,2147,2240,20.363636363636363,19.51818181818182,19.0,17.304525288376222
735233,2025,West Bengal,Jalpaiguri,58,78,5,141,188,3569,3757,26.645390070921987,25.31205673758865,19.0,17.304525288376222
735301,2025,West Bengal,Koch Bihar,76,60,1,137,126,2493,2619,19.116788321167885,18.197080291970803,19.0,17.304525288376222
735302,2025,West Bengal,Jalpaiguri,52,32,3,87,128,1957,2085,23.96551724137931,22.49425287356322,19.0,17.304525288376222
735303,2025,West Bengal,Cooch Behar,212,170,3,385,554,7816,8370,21.74025974025974,20.301298701298702,19.0,17.304525288376222
735304,2025,West Bengal,Koch Bihar,55,99,4,158,464,4704,5168,32.70886075949367,29.772151898734176,19.0,17.304525288376222
736123,2025,West Bengal,Alipurduar,87,73,8,168,175,4101,4276,25.452380952380953,24.410714285714285,19.0,17.304525288376222
736133,2025,West Bengal,Koch Bihar,189,25,1,215,279,4241,4520,21.023255813953487,19.725581395348836,19.0,17.304525288376222
736157,2025,West Bengal,Koch Bihar,453,198,8,659,822,13571,14393,21.840667678300456,20.593323216995447,19.0,17.304525288376222
736169,2025,West Bengal,Koch Bihar,120,63,1,184,209,4154,4363,23.71195652173913,22.57608695652174,19.0,17.304525288376222
736170,2025,West Bengal,Koch Bihar,215,53,8,276,274,5453,5727,20.75,19.757246376811594,19.0,17.304525288376222
736179,2025,West Bengal,Cooch Behar,48,12,1,61,82,1721,1803,29.557377049180328,28.21311475409836,19.0,17.304525288376222
736201,2025,West Bengal,Jalpaiguri,40,46,8,94,80,1772,1852,19.70212765957447,18.851063829787233,19.0,17.304525288376222
736203,2025,West Bengal,Jalpaiguri,49,59,2,110,178,2182,2360,21.454545454545453,19.836363636363636,19.0,17.304525288376222
737106,2025,Sikkim,East Sikkim,35,28,2,65,114,1199,1313,20.2,18.446153846153845,19.0,17.304525288376222
741101,2025,West Bengal,Nadia,83,16,6,105,109,3783,3892,37.06666666666667,36.02857142857143,19.0,17.304525288376222
741102,2025,West Bengal,Nadia,144,31,6,181,183,4604,4787,26.447513812154696,25.43646408839779,19.0,17.304525288376222
741121,2025,West Bengal,Nadia,127,22,14,163,222,4495,4717,28.938650306748468,27.57668711656442,19.0,17.304525288376222
741161,2025,West Bengal,Nadia,56,20,0,76,69,1575,1644,21.63157894736842,20.723684210526315,19.0,17.304525288376222
741167,2025,West Bengal,Nadia,34,15,2,51,63,1321,1384,27.137254901960784,25.901960784313726,19.0,17.304525288376222
741245,2025,West Bengal,Nadia,169,102,22,293,223,5414,5637,19.238907849829353,18.477815699658702,19.0,17.304525288376222
741255,2025,West Bengal,Nadia,79,5,2,86,85,1758,1843,21.430232558139537,20.441860465116278,19.0,17.304525288376222
741301,2025,West Bengal,Nadia,38,3,3,44,33,1145,1178,26.772727272727273,26.022727272727273,19.0,17.304525288376222
741401,2025,West Bengal,Nadia,29,6,1,36,33,800,833,23.13888888888889,22.22222222222222,19.0,17.304525288376222
742135,2025,West Bengal,Murshidabad,1381,95,0,1476,3050,26104,29154,19.752032520325205,17.685636856368564,19.0,17.304525288376222
742148,2025,West Bengal,Murshidabad,1030,139,6,1175,1970,20401,22371,19.039148936170214,17.36255319148936,19.0,17.304525288376222
742163,2025,West Bengal,Murshidabad,253,53,0,306,480,6092,6572,21.477124183006534,19.908496732026144,19.0,17.304525288376222
743122,2025,West Bengal,North 24 Parganas,25,4,2,31,14,649,663,21.387096774193548,20.93548387096774,19.0,17.304525288376222
743135,2025,West Bengal,North 24 Parganas,84,48,8,140,120,2558,2678,19.12857142857143,18.271428571428572,19.0,17.304525288376222
743144,2025,West Bengal,North 24 Parganas,44,24,3,71,37,1436,1473,20.746478873239436,20.225352112676056,19.0,17.304525288376222
743165,2025,West Bengal,North 24 Parganas,47,34,10,91,68,2366,2434,26.747252747252748,26.0,19.0,17.304525288376222
743439,2025,West Bengal,North 24 Parganas,201,35,2,238,146,4939,5085,21.365546218487395,20.752100840336134,19.0,17.304525288376222
744101,2025,Andaman and Nicobar Islands,South Andaman,30,3,0,33,63,632,695,21.060606060606062,19.151515151515152,19.0,17.304525288376222
744202,2025,Andaman and Nicobar Islands,North And Middle Andaman,49,3,0,52,99,1411,1510,29.03846153846154,27.134615384615383,19.0,17.304525288376222
761006,2025,Odisha,Ganjam,29,1,0,30,96,660,756,25.2,22.0,19.0,17.304525288376222
761009,2025,Odisha,Ganjam,85,11,0,96,380,1691,2071,21.572916666666668,17.614583333333332,19.0,17.304525288376222
761030,2025,Odisha,Ganjam,71,8,0,79,212,1671,1883,23.835443037974684,21.151898734177216,19.0,17.304525288376222
763008,2025,Odisha,Koraput,39,7,0,46,112,861,973,21.152173913043477,18.717391304347824,19.0,17.304525288376222
764020,2025,Odisha,Koraput,45,16,0,61,142,1161,1303,21.360655737704917,19.0327868852459,19.0,17.304525288376222
764052,2025,Odisha,Malkangiri,143,36,0,179,336,3727,4063,22.69832402234637,20.821229050279328,19.0,17.304525288376222
765022,2025,Odisha,Rayagada,77,13,0,90,176,1563,1739,19.322222222222223,17.366666666666667,19.0,17.304525288376222
766001,2025,Odisha,Kalahandi,116,16,0,132,218,2487,2705,20.492424242424242,18.84090909090909,19.0,17.304525288376222
766026,2025,Odisha,Kalahandi,24,19,3,46,80,964,1044,22.695652173913043,20.956521739130434,19.0,17.304525288376222
781328,2025,Assam,Barpeta,37,6,1,44,46,812,858,19.5,18.454545454545453,19.0,17.304525288376222
783380,2025,Assam,Bongaigaon,379,116,42,537,647,9915,10562,19.66852886405959,18.463687150837988,19.0,17.304525288376222
783383,2025,Assam,Bongaigaon,82,16,8,106,191,2358,2549,24.047169811320753,22.245283018867923,19.0,17.304525288376222
791002,2025,Arunachal Pradesh,Upper Siang,11,19,1,31,133,551,684,22.06451612903226,17.774193548387096,19.0,17.304525288376222
791101,2025,Arunachal Pradesh,West Siang,23,17,1,41,112,748,860,20.975609756097562,18.24390243902439,19.0,17.304525288376222
791125,2025,Arunachal Pradesh,West Siang,12,23,3,38,116,680,796,20.94736842105263,17.894736842105264,19.0,17.304525288376222
792056,2025,Arunachal Pradesh,Changlang,24,17,0,41,205,1579,1784,43.51219512195122,38.51219512195122,19.0,17.304525288376222
795001,2025,Manipur,Imphal West,217,189,27,433,1712,10949,12661,29.240184757505773,25.28637413394919,19.0,17.304525288376222
795002,2025,Manipur,Senapati,94,68,3,165,831,6310,7141,43.27878787878788,38.24242424242424,19.0,17.304525288376222
795003,2025,Manipur,Imphal West,51,25,0,76,471,4329,4800,63.1578947368421,56.96052631578947,19.0,17.304525288376222
795004,2025,Manipur,Imphal West,48,59,0,107,374,3555,3929,36.7196261682243,33.22429906542056,19.0,17.304525288376222
795005,2025,Manipur,Imphal East,119,128,1,248,1184,8954,10138,40.87903225806452,36.104838709677416,19.0,17.304525288376222
795007,2025,Manipur,Senapati,33,14,0,47,439,1616,2055,43.723404255319146,34.38297872340426,19.0,17.304525288376222
795008,2025,Manipur,Imphal East,127,88,1,216,1250,9336,10586,49.00925925925926,43.22222222222222,19.0,17.304525288376222
795009,2025,Manipur,Imphal West,56,39,0,95,792,6224,7016,73.85263157894737,65.51578947368421,19.0,17.304525288376222
795010,2025,Manipur,Imphal East,133,87,3,223,2283,13703,15986,71.68609865470852,61.44843049327354,19.0,17.304525288376222
795101,2025,Manipur,Thoubal,41,50,1,92,577,2922,3499,38.03260869565217,31.76086956521739,19.0,17.304525288376222
795103,2025,Manipur,Thoubal,110,171,2,283,1822,17978,19800,69.96466431095406,63.52650176678445,19.0,17.304525288376222
795112,2025,Manipur,Senapati,24,31,2,57,600,2239,2839,49.80701754385965,39.280701754385966,19.0,17.304525288376222
795113,2025,Manipur,Imphal West,73,78,0,151,1522,8237,9759,64.62913907284768,54.549668874172184,19.0,17.304525288376222
795114,2025,Manipur,Senapati,91,60,1,152,1090,5525,6615,43.51973684210526,36.348684210526315,19.0,17.304525288376222
795116,2025,Manipur,Churachandpur,89,138,2,229,693,4781,5474,23.903930131004365,20.87772925764192,19.0,17.304525288376222
795122,2025,Manipur,Senapati,35,54,1,90,433,1719,2152,23.91111111111111,19.1,19.0,17.304525288376222
795126,2025,Manipur,Bishnupur,109,96,4,209,1785,12863,14648,70.08612440191388,61.54545454545455,19.0,17.304525288376222
795127,2025,Manipur,Chandel,28,9,1,38,322,2251,2573,67.71052631578948,59.23684210526316,19.0,17.304525288376222
795129,2025,Manipur,Senapati,40,51,1,92,434,1936,2370,25.76086956521739,21.043478260869566,19.0,17.304525288376222
795130,2025,Manipur,Thoubal,105,99,1,205,1382,6036,7418,36.18536585365854,29.44390243902439,19.0,17.304525288376222
795132,2025,Manipur,Imphal West,60,93,4,157,882,5006,5888,37.503184713375795,31.88535031847134,19.0,17.304525288376222
795133,2025,Manipur,Churachandpur,342,397,25,764,2317,13366,15683,20.527486910994764,17.494764397905758,19.0,17.304525288376222
795134,2025,Manipur,Bishnupur,140,125,14,279,1645,14686,16331,58.53405017921147,52.63799283154122,19.0,17.304525288376222
795135,2025,Manipur,Chandel,31,46,0,77,374,2534,2908,37.76623376623377,32.90909090909091,19.0,17.304525288376222
795136,2025,Manipur,Imphal West,34,48,2,84,310,2644,2954,35.166666666666664,31.476190476190474,19.0,17.304525288376222
795138,2025,Manipur,Thoubal,131,218,0,349,2014,10549,12563,35.99713467048711,30.226361031518625,19.0,17.304525288376222
795140,2025,Manipur,Imphal West,33,17,0,50,277,2705,2982,59.64,54.1,19.0,17.304525288376222
795142,2025,Manipur,Ukhrul,201,251,9,461,1239,8709,9948,21.579175704989154,18.891540130151842,19.0,17.304525288376222
795144,2025,Manipur,Ukhrul,22,23,2,47,92,901,993,21.127659574468087,19.170212765957448,19.0,17.304525288376222
795146,2025,Manipur,Senapati,47,47,0,94,734,4201,4935,52.5,44.691489361702125,19.0,17.304525288376222
795148,2025,Manipur,Thoubal,73,125,2,200,2079,13895,15974,79.87,69.475,19.0,17.304525288376222
795149,2025,Manipur,Senapati,116,186,1,303,1390,9027,10417,34.37953795379538,29.792079207920793,19.0,17.304525288376222
796005,2025,Mizoram,Aizawl,87,26,8,121,257,2202,2459,20.322314049586776,18.198347107438018,19.0,17.304525288376222
796181,2025,Mizoram,Serchhip,58,11,3,72,321,1470,1791,24.875,20.416666666666668,19.0,17.304525288376222
796571,2025,Mizoram,Lunglei,47,9,0,56,281,1117,1398,24.964285714285715,19.946428571428573,19.0,17.304525288376222
799101,2025,Tripura,South Tripura,155,109,1,265,425,5209,5634,21.260377358490565,19.656603773584905,19.0,17.304525288376222
799105,2025,Tripura,Sepahijala,76,36,1,113,324,3834,4158,36.796460176991154,33.92920353982301,19.0,17.304525288376222
799116,2025,Tripura,Gomati,37,13,0,50,198,1635,1833,36.66,32.7,19.0,17.304525288376222
799120,2025,Tripura,Gomati,33,4,0,37,99,802,901,24.35135135135135,21.675675675675677,19.0,17.304525288376222
799155,2025,Tripura,South Tripura,138,63,0,201,589,3972,4561,22.691542288557216,19.761194029850746,19.0,17.304525288376222
799203,2025,Tripura,Khowai,66,28,8,102,143,2082,2225,21.813725490196077,20.41176470588235,19.0,17.304525288376222
799205,2025,Tripura,Khowai,114,57,5,176,297,3357,3654,20.761363636363637,19.073863636363637,19.0,17.304525288376222
799212,2025,Tripura,West Tripura,53,20,2,75,195,1349,1544,20.586666666666666,17.986666666666668,19.0,17.304525288376222
799256,2025,Tripura,North Tripura,28,13,2,43,114,1190,1304,30.325581395348838,27.674418604651162,19.0,17.304525288376222
799260,2025,Tripura,North Tripura,84,28,1,113,219,2079,2298,20.336283185840706,18.398230088495577,19.0,17.304525288376222
799277,2025,Tripura,Unakoti,58,11,0,69,127,1272,1399,20.27536231884058,18.434782608695652,19.0,17.304525288376222
799278,2025,Tripura,Dhalai,54,14,0,68,97,1688,1785,26.25,24.823529411764707,19.0,17.304525288376222
799285,2025,Tripura,Dhalai,42,9,4,55,94,1425,1519,27.618181818181817,25.90909090909091,19.0,17.304525288376222
800012,2025,Bihar,Patna,59,88,1,148,241,2923,3164,21.37837837837838,19.75,19.0,17.304525288376222
801305,2025,Bihar,Nalanda,51,95,3,149,410,5346,5756,38.630872483221474,35.87919463087248,19.0,17.304525288376222
801502,2025,Bihar,Patna,30,80,1,111,139,2032,2171,19.55855855855856,18.306306306306308,19.0,17.304525288376222
802214,2025,Bihar,Rohtas,101,157,1,259,437,4830,5267,20.335907335907336,18.64864864864865,19.0,17.304525288376222
802215,2025,Bihar,Rohtas,152,379,7,538,968,9485,10453,19.429368029739777,17.630111524163567,19.0,17.304525288376222
802219,2025,Bihar,Rohtas,55,118,0,173,408,3253,3661,21.161849710982658,18.803468208092486,19.0,17.304525288376222
802220,2025,Bihar,Rohtas,34,70,1,105,241,2302,2543,24.21904761904762,21.923809523809524,19.0,17.304525288376222
803108,2025,Bihar,Nalanda,94,155,3,252,400,6778,7178,28.484126984126984,26.896825396825395,19.0,17.304525288376222
803204,2025,Bihar,Nalanda,11,31,0,42,49,1278,1327,31.595238095238095,30.428571428571427,19.0,17.304525288376222
803301,2025,Bihar,Patna,59,54,0,113,318,3534,3852,34.08849557522124,31.27433628318584,19.0,17.304525288376222
803302,2025,Bihar,Patna,123,156,4,283,373,5679,6052,21.385159010600706,20.06713780918728,19.0,17.304525288376222
803303,2025,Bihar,Patna,9,22,0,31,119,996,1115,35.96774193548387,32.12903225806452,19.0,17.304525288376222
803307,2025,Bihar,Patna,21,19,2,42,123,1250,1373,32.69047619047619,29.761904761904763,19.0,17.304525288376222
804434,2025,Bihar,Jehanabad,6,29,0,35,102,1053,1155,33.0,30.085714285714285,19.0,17.304525288376222
814111,2025,Jharkhand,Dumka,120,101,0,221,288,5327,5615,25.407239819004523,24.104072398190045,19.0,17.304525288376222
816106,2025,Jharkhand,Pakur,246,144,0,390,495,11194,11689,29.97179487179487,28.702564102564104,19.0,17.304525288376222
816117,2025,Jharkhand,Dumka,92,80,1,173,227,4651,4878,28.196531791907514,26.884393063583815,19.0,17.304525288376222
821107,2025,Bihar,Rohtas,101,166,4,271,742,6234,6976,25.74169741697417,23.00369003690037,19.0,17.304525288376222
821303,2025,Bihar,Rohtas,23,18,0,41,95,923,1018,24.829268292682926,22.51219512195122,19.0,17.304525288376222
821304,2025,Bihar,Rohtas,80,48,0,128,358,4626,4984,38.9375,36.140625,19.0,17.304525288376222
821310,2025,Bihar,Rohtas,105,133,2,240,485,5544,6029,25.120833333333334,23.1,19.0,17.304525288376222
821311,2025,Bihar,Rohtas,28,56,0,84,155,2671,2826,33.642857142857146,31.797619047619047,19.0,17.304525288376222
822115,2025,Jharkhand,Garhwa,321,97,0,418,653,8084,8737,20.901913875598087,19.339712918660286,19.0,17.304525288376222
827014,2025,Jharkhand,Bokaro,32,17,0,49,57,952,1009,20.591836734693878,19.428571428571427,19.0,17.304525288376222
828101,2025,Jharkhand,Dhanbad,23,63,2,88,116,2431,2547,28.943181818181817,27.625,19.0,17.304525288376222
828103,2025,Jharkhand,Dhanbad,30,15,0,45,45,901,946,21.022222222222222,20.022222222222222,19.0,17.304525288376222
828114,2025,Jharkhand,Dhanbad,50,43,2,95,120,1699,1819,19.147368421052633,17.88421052631579,19.0,17.304525288376222
828116,2025,Jharkhand,Dhanbad,106,109,1,216,236,5342,5578,25.824074074074073,24.73148148148148,19.0,17.304525288376222
828134,2025,Jharkhand,Bokaro,329,157,0,486,415,14499,14914,30.68724279835391,29.833333333333332,19.0,17.304525288376222
828207,2025,Jharkhand,Dhanbad,25,23,1,49,60,975,1035,21.122448979591837,19.897959183673468,19.0,17.304525288376222
828304,2025,Jharkhand,Dhanbad,23,24,1,48,62,1210,1272,26.5,25.208333333333332,19.0,17.304525288376222
828403,2025,Jharkhand,Bokaro,86,64,1,151,239,2888,3127,20.70860927152318,19.125827814569536,19.0,17.304525288376222
829105,2025,Jharkhand,Ramgarh,48,24,0,72,86,1883,1969,27.34722222222222,26.15277777777778,19.0,17.304525288376222
829106,2025,Jharkhand,Ramgarh,29,16,0,45,90,1091,1181,26.244444444444444,24.244444444444444,19.0,17.304525288376222
829111,2025,Jharkhand,Bokaro,115,79,0,194,207,3586,3793,19.551546391752577,18.484536082474225,19.0,17.304525288376222
829127,2025,Jharkhand,Bokaro,25,11,0,36,61,1446,1507,41.861111111111114,40.166666666666664,19.0,17.304525288376222
829134,2025,Jharkhand,Ramgarh,51,29,1,81,96,1528,1624,20.049382716049383,18.864197530864196,19.0,17.304525288376222
829204,2025,Jharkhand,Latehar,100,90,0,190,300,4018,4318,22.726315789473684,21.147368421052633,19.0,17.304525288376222
829205,2025,Jharkhand,Ranchi,50,28,0,78,96,1393,1489,19.08974358974359,17.858974358974358,19.0,17.304525288376222
829207,2025,Jharkhand,Latehar,123,81,1,205,335,4342,4677,22.814634146341465,21.180487804878048,19.0,17.304525288376222
833106,2025,Jharkhand,West Singhbhum,55,29,0,84,70,1604,1674,19.928571428571427,19.095238095238095,19.0,17.304525288376222
843143,2025,Bihar,Muzaffarpur,15,23,0,38,26,707,733,19.289473684210527,18.605263157894736,19.0,17.304525288376222
845412,2025,Bihar,East Champaran,207,213,1,421,616,8642,9258,21.990498812351543,20.52731591448931,19.0,17.304525288376222
845420,2025,Bihar,East Champaran,146,141,4,291,313,5784,6097,20.95189003436426,19.876288659793815,19.0,17.304525288376222
845436,2025,Bihar,East Champaran,68,133,6,207,230,4790,5020,24.2512077294686,23.14009661835749,19.0,17.304525288376222
845459,2025,Bihar,West Champaran,186,378,8,572,910,12017,12927,22.59965034965035,21.00874125874126,19.0,17.304525288376222
846002,2025,Bihar,Darbhanga,122,60,1,183,310,3391,3701,20.224043715846996,18.530054644808743,19.0,17.304525288376222
847101,2025,Bihar,Darbhanga,354,169,0,523,740,9416,10156,19.418738049713195,18.003824091778203,19.0,17.304525288376222
